FileName, threshold, Percentage minority class before filter,Percentage minority class after filter,Percentage majority class before filter,Percentage majority class after filter, Recall_yes_beforeFilter,Recall_yes_afterFilter,F-score_yes_beforeFilter,F-score_yes_afterFilter,FPR_yes_beforeFilter, FPR_yes_afterFilter,TPR_yes_beforeFilter,TPR_yes_afterFilter,Accuracy_yes_beforeFilter,Accuracy_yes_afterFilter,Precision_yes_beforeFilter,Precision_yes_afterFilter,Recall_no_beforeFilter,Recall_no_afterFilter,F-score_no_beforeFilter,F-score_no_afterFilter,FPR_no_beforeFilter,FPR_no_afterFilter,TPR_no_beforeFilter,TPR_no_afterFilter,Accuracy_no_beforeFilter,Accuracy_no_afterFilter,Precision_no_beforeFilter,Precision_no_afterFilter,Root_mean_square_error_beforeFilter,Root_mean_square_error_afterFilter
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201307.txt ,0.00020000,41.855670103092784, 59.01162790697675, 58.14432989690722,40.98837209302326 , 0.04926108374384237 , 1.0 , 0.08547008547008547 , 0.7422303473491774 , 0.07446808510638298 , 1.0 , 0.04926108374384237 , 1.0 , 0.5587628865979382 , 0.5901162790697675 , 0.3225806451612903 , 0.5901162790697675 , 0.925531914893617 , 0.0 , 0.7092391304347825 , 0.0 , 0.9507389162561576 , 0.0 ,  0.925531914893617 ,  0.0 , 0.865814696485623 , 0.41855670103092785 , 0.5748898678414097 , 0.0 , 0.5021213373812797 , 0.49148586687474816
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201306.txt ,0.00010000,28.325508607198746, 44.146341463414636, 71.67449139280126,55.85365853658537 , 0.0055248618784530384 , 0.10220994475138122 , 0.010810810810810811 , 0.17411764705882352 , 0.006550218340611353 , 0.056768558951965066 , 0.0055248618784530384 , 0.10220994475138122 , 0.7136150234741784 , 0.5719512195121951 , 0.25 , 0.5873015873015873 , 0.9934497816593887 , 0.9432314410480349 , 0.8325709057639524 , 0.7111111111111111 , 0.994475138121547 , 0.8977900552486188 ,  0.9934497816593887 ,  0.9432314410480349 , 0.987012987012987 , 0.9001919385796545 , 0.7165354330708661 , 0.570673712021136 , 0.4526306585986992 , 0.49582314332806
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201306.txt ,0.00012500,29.11813643926789, 45.103092783505154, 70.88186356073211,54.89690721649485 , 0.0 , 0.06857142857142857 , 0.0 , 0.12276214833759591 , 0.0 , 0.03990610328638498 , 0.0 , 0.06857142857142857 , 0.7088186356073212 , 0.5579896907216495 , 0.0 , 0.5853658536585366 , 1.0 , 0.960093896713615 , 0.8296007789678675 , 0.7045650301464256 , 1.0 , 0.9314285714285714 ,  1.0 ,  0.960093896713615 , 1.0 , 0.9271948608137045 , 0.7088186356073212 , 0.5564625850340136 , 0.454303894020185 , 0.5005261077655503
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201306.txt ,0.00015000,31.521739130434785, 47.93388429752066, 68.47826086956522,52.066115702479344 , 0.022988505747126436 , 0.21264367816091953 , 0.04301075268817204 , 0.30578512396694213 , 0.021164021164021163 , 0.164021164021164 , 0.022988505747126436 , 0.21264367816091953 , 0.677536231884058 , 0.5371900826446281 , 0.3333333333333333 , 0.5441176470588235 , 0.9788359788359788 , 0.8359788359788359 , 0.8061002178649237 , 0.6528925619834711 , 0.9770114942528736 , 0.7873563218390804 ,  0.9788359788359788 ,  0.8359788359788359 , 0.958974358974359 , 0.7587548638132295 , 0.6851851851851852 , 0.535593220338983 , 0.46781235848995556 , 0.49267445376585683
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201306.txt ,0.00017500,34.980237154150196, 51.83016105417276, 65.01976284584981,48.16983894582723 , 0.0 , 0.8615819209039548 , 0.0 , 0.6580366774541532 , 0.0 , 0.8145896656534954 , 0.0 , 0.8615819209039548 , 0.650197628458498 , 0.5358711566617862 , 0.0 , 0.5322862129144852 , 1.0 , 0.18541033434650456 , 0.7880239520958084 , 0.27790432801822323 , 1.0 , 0.1384180790960452 ,  1.0 ,  0.18541033434650456 , 1.0 , 0.4057649667405765 , 0.650197628458498 , 0.5545454545454546 , 0.4769182832548293 , 0.49843947743857786
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201306.txt ,0.00020000,36.9098712446352, 53.91849529780565, 63.0901287553648,46.08150470219436 , 0.0 , 0.8662790697674418 , 0.0 , 0.6819221967963387 , 0.0 , 0.7891156462585034 , 0.0 , 0.8662790697674418 , 0.630901287553648 , 0.5642633228840125 , 0.0 , 0.5622641509433962 , 1.0 , 0.2108843537414966 , 0.7736842105263158 , 0.30845771144278605 , 1.0 , 0.13372093023255813 ,  1.0 ,  0.2108843537414966 , 1.0 , 0.4368932038834951 , 0.630901287553648 , 0.5740740740740741 , 0.4825757033537922 , 0.49761587446006683
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201307.txt ,0.00010000,25.543478260869566, 40.692640692640694, 74.45652173913044,59.307359307359306 , 0.0 , 0.15159574468085107 , 0.0 , 0.23217922606924643 , 0.0 , 0.10583941605839416 , 0.0 , 0.15159574468085107 , 0.7445652173913043 , 0.591991341991342 , 0.0 , 0.4956521739130435 , 1.0 , 0.8941605839416058 , 0.8535825545171339 , 0.7221812822402358 , 1.0 , 0.848404255319149 ,  1.0 ,  0.8941605839416058 , 1.0 , 0.8250377073906485 , 0.7445652173913043 , 0.6056860321384425 , 0.43611099508127316 , 0.4985551922705681
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201307.txt ,0.00012500,27.366863905325445, 42.973286875725904, 72.63313609467455,57.026713124274096 , 0.0 , 0.15135135135135136 , 0.0 , 0.22950819672131148 , 0.0 , 0.12627291242362526 , 0.0 , 0.15135135135135136 , 0.7263313609467456 , 0.5632984901277585 , 0.0 , 0.4745762711864407 , 1.0 , 0.8737270875763747 , 0.8414738646101114 , 0.6952998379254457 , 1.0 , 0.8486486486486486 ,  1.0 ,  0.8737270875763747 , 1.0 , 0.7963875205254516 , 0.7263313609467456 , 0.5773889636608345 , 0.44585003495328124 , 0.4951562714989024
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201307.txt ,0.00015000,29.707792207792206, 45.8072590738423, 70.29220779220779,54.192740926157704 , 0.03825136612021858 , 0.1721311475409836 , 0.07035175879396986 , 0.26141078838174275 , 0.020785219399538105 , 0.12240184757505773 , 0.03825136612021858 , 0.1721311475409836 , 0.6996753246753247 , 0.5544430538172715 , 0.4375 , 0.5431034482758621 , 0.9792147806004619 , 0.8775981524249422 , 0.8209099709583737 , 0.6810035842293907 , 0.9617486338797814 , 0.8278688524590164 ,  0.9792147806004619 ,  0.8775981524249422 , 0.9599109131403119 , 0.8069216757741348 , 0.7066666666666667 , 0.5563689604685212 , 0.45754794972519086 , 0.5024497594857817
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201307.txt ,0.00017500,32.62786596119929, 49.202127659574465, 67.3721340388007,50.797872340425535 , 0.07027027027027027 , 0.32432432432432434 , 0.12264150943396228 , 0.39867109634551495 , 0.03664921465968586 , 0.2931937172774869 , 0.07027027027027027 , 0.32432432432432434 , 0.671957671957672 , 0.5186170212765957 , 0.48148148148148145 , 0.5172413793103449 , 0.9633507853403142 , 0.7068062827225131 , 0.7982646420824295 , 0.598669623059867 , 0.9297297297297298 , 0.6756756756756757 ,  0.9633507853403142 ,  0.7068062827225131 , 0.9315403422982885 , 0.6351791530944625 , 0.6814814814814815 , 0.5192307692307693 , 0.4700021491761572 , 0.5052117472545478
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201307.txt ,0.00020000,33.396584440227706, 50.07112375533428, 66.60341555977229,49.92887624466572 , 0.03409090909090909 , 0.3522727272727273 , 0.06091370558375634 , 0.41264559068219636 , 0.042735042735042736 , 0.3561253561253561 , 0.03409090909090909 , 0.3522727272727273 , 0.6489563567362429 , 0.49786628733997157 , 0.2857142857142857 , 0.4979919678714859 , 0.9572649572649573 , 0.6438746438746439 , 0.7841306884480748 , 0.5614906832298138 , 0.9659090909090909 , 0.6477272727272727 ,  0.9572649572649573 ,  0.6438746438746439 , 0.9193548387096774 , 0.5833333333333334 , 0.6640316205533597 , 0.4977973568281938 , 0.48017704767574837 , 0.506464161504251
