../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201308.txt 	0.00020000 	 1.2790006385 	1.2849395373  	 2.5421814583
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201309.txt 	0.00010000 	 1.1812693446 	1.1879297746  	 2.1808795995
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201309.txt 	0.00012500 	 1.1965046761 	1.1995790059  	 2.2002885814
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201309.txt 	0.00015000 	 1.2609215859 	1.2815754946  	 2.2330236358
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201309.txt 	0.00017500 	 1.3207236345 	1.3483610188  	 2.2655359325
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201309.txt 	0.00020000 	 1.4702039984 	1.4806432638  	 2.2013189203
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201310.txt 	0.00010000 	 1.2929355767 	1.3190086738  	 2.3284790469
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201310.txt 	0.00012500 	 1.3517344538 	1.3687689758  	 2.3421189627
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201310.txt 	0.00015000 	 1.3945792129 	1.4248103789  	 2.4221468508
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201310.txt 	0.00017500 	 1.6773344846 	1.7079095738  	 2.5040507723
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201310.txt 	0.00020000 	 1.7525694823 	1.7831130258  	 2.5428755802
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201311.txt 	0.00010000 	 1.10290026 	1.1209167406  	 2.4210032103
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201311.txt 	0.00012500 	 1.1831011322 	1.1992430334  	 2.5231908661
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201311.txt 	0.00015000 	 1.2032009559 	1.2086662341  	 2.5086238692
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201311.txt 	0.00017500 	 1.2702252538 	1.2600082356  	 2.4702417373
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201311.txt 	0.00020000 	 1.2423138653 	1.2639350839  	 2.4686516234
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201312.txt 	0.00010000 	 1.3460012593 	1.378174922  	 2.4365465096
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201312.txt 	0.00012500 	 1.4810124522 	1.5062945688  	 2.4016216524
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201312.txt 	0.00015000 	 1.6154979116 	1.6278197009  	 2.427404476
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201312.txt 	0.00017500 	 1.6666578963 	1.690558662  	 2.4685772254
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201312.txt 	0.00020000 	 1.8057445204 	1.7914399039  	 2.4118859168
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201308.txt 	0.00010000 	 1.2062357792 	1.2494644245  	 2.2233267457
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201308.txt 	0.00012500 	 1.2856729011 	1.3354821348  	 2.2363855782
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201308.txt 	0.00015000 	 1.4617390038 	1.4943209524  	 2.1650635095
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201308.txt 	0.00017500 	 1.6526777433 	1.6438290384  	 2.2114757516
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201308.txt 	0.00020000 	 1.6251750276 	1.5988461273  	 2.1369982133
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201309.txt 	0.00010000 	 1.4887230231 	1.5015612032  	 2.3156858392
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201309.txt 	0.00012500 	 1.8153374607 	1.8406967625  	 2.4612512355
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201309.txt 	0.00015000 	 1.8744301151 	1.9463895631  	 2.606942556
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201309.txt 	0.00017500 	 2.5111966886 	2.5414637925  	 2.9391719237
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201309.txt 	0.00020000 	 2.604514356 	2.6893474331  	 3.1020761688
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201310.txt 	0.00010000 	 1.3802241794 	1.3854448836  	 2.3652846913
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201310.txt 	0.00012500 	 1.5987337007 	1.6250000203  	 2.6695277273
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201310.txt 	0.00015000 	 1.7944227845 	1.8098774949  	 2.5923159108
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201310.txt 	0.00017500 	 1.8590590917 	1.8717430957  	 2.5658420406
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201310.txt 	0.00020000 	 2.0005740221 	2.0392769473  	 2.6856828334
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201311.txt 	0.00010000 	 1.2185719742 	1.2511107745  	 2.508463644
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201311.txt 	0.00012500 	 1.3282351971 	1.3475272226  	 2.584486944
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201311.txt 	0.00015000 	 1.3510818524 	1.4147180057  	 2.6295537144
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201311.txt 	0.00017500 	 1.4856256697 	1.5038687578  	 2.6706134567
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201311.txt 	0.00020000 	 1.6572449462 	1.6627400519  	 2.7228450526
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201312.txt 	0.00010000 	 1.2613174228 	1.2903933022  	 2.3025530987
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201312.txt 	0.00012500 	 1.3154108557 	1.3378533828  	 2.2505291745
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201312.txt 	0.00015000 	 1.3768044051 	1.4231520775  	 2.3448785045
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201312.txt 	0.00017500 	 1.4635684176 	1.5126552014  	 2.3547397258
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201312.txt 	0.00020000 	 1.4873492532 	1.5514195715  	 2.3924873836
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201401.txt 	0.00010000 	 1.3222665687 	1.3505076424  	 2.2729233947
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201401.txt 	0.00012500 	 1.3512573369 	1.3988102048  	 2.296107324
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201401.txt 	0.00015000 	 1.5837348839 	1.6214077133  	 2.3993844368
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201401.txt 	0.00017500 	 1.9399162666 	1.9737869005  	 2.6642360157
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201401.txt 	0.00020000 	 1.9053220553 	1.9361639116  	 2.5934431788
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201402.txt 	0.00010000 	 1.4377256271 	1.4100761663  	 2.200562516
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201402.txt 	0.00012500 	 1.6761911342 	1.6760255804  	 2.367442079
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201402.txt 	0.00015000 	 1.7709967027 	1.7541665685  	 2.4298888979
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201402.txt 	0.00017500 	 1.946098277 	1.9302893091  	 2.4238036619
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201402.txt 	0.00020000 	 1.9153459964 	1.911790749  	 2.430178291
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201403.txt 	0.00010000 	 1.4535881394 	1.4489203687  	 2.4787057111
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201403.txt 	0.00012500 	 1.4143550191 	1.4776921744  	 2.4552233065
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201403.txt 	0.00015000 	 1.5918921295 	1.5558030912  	 2.3156434796
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201403.txt 	0.00017500 	 1.5684624158 	1.5630130593  	 2.4414401326
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201403.txt 	0.00020000 	 1.7224214516 	1.7111272431  	 2.6342470637
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201404.txt 	0.00010000 	 1.7326806075 	1.7651912555  	 2.6905815403
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201404.txt 	0.00012500 	 1.9642243315 	1.9197446236  	 2.6596421085
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201404.txt 	0.00015000 	 2.0001271852 	2.001657008  	 2.6279070934
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201404.txt 	0.00017500 	 2.3628218813 	2.2995769433  	 2.8294290827
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201404.txt 	0.00020000 	 2.3100885602 	2.2622250759  	 2.8495932001
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201405.txt 	0.00010000 	 1.4400733738 	1.5134173702  	 2.5008106794
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201405.txt 	0.00012500 	 1.549101684 	1.6414645386  	 2.6403828551
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201405.txt 	0.00015000 	 1.5503069157 	1.7068702667  	 2.8075669952
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201405.txt 	0.00017500 	 1.9421054359 	1.9916210419  	 2.6252413017
../datasets/10min/GBP_CHF/fx-spot_GBP_CHF_10min_201405.txt 	0.00020000 	 2.4379754409 	2.5150483283  	 3.0300298812
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201308.txt 	0.00010000 	 1.3307840401 	1.3329844304  	 2.1946993727
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201308.txt 	0.00012500 	 1.4012357016 	1.4119459032  	 2.2605770982
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201308.txt 	0.00015000 	 1.40764125 	1.4201584579  	 2.2572389351
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201308.txt 	0.00017500 	 1.5847807437 	1.6229417627  	 2.3832361161
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201308.txt 	0.00020000 	 1.6371134157 	1.6642470376  	 2.4756353329
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201309.txt 	0.00010000 	 1.8534032957 	1.8385642708  	 2.4162908638
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201309.txt 	0.00012500 	 1.9531409442 	1.9807608025  	 2.5246042014
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201309.txt 	0.00015000 	 2.0927784806 	2.0705382798  	 2.5647654821
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201309.txt 	0.00017500 	 2.283958028 	2.30459599  	 2.6724068256
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201309.txt 	0.00020000 	 2.3034371933 	2.3173184662  	 2.6908473276
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201310.txt 	0.00010000 	 1.4014363614 	1.4159082616  	 2.366503779
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201310.txt 	0.00012500 	 1.7477682642 	1.7698397684  	 2.4631639959
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201310.txt 	0.00015000 	 1.8599493423 	1.8660791269  	 2.4890918487
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201310.txt 	0.00017500 	 2.0260993421 	2.0020087727  	 2.5152595517
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201310.txt 	0.00020000 	 2.0033363322 	1.9850871813  	 2.4453203955
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201311.txt 	0.00010000 	 1.3150291852 	1.344381801  	 2.3432118366
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201311.txt 	0.00012500 	 1.3812717052 	1.4335334474  	 2.3162411925
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201311.txt 	0.00015000 	 1.5756557633 	1.6139407133  	 2.4311371429
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201311.txt 	0.00017500 	 1.6407769996 	1.6921096098  	 2.3954055845
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201311.txt 	0.00020000 	 1.6613950775 	1.6924346789  	 2.4900872995
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201312.txt 	0.00010000 	 1.3623003638 	1.3847827122  	 2.4795350051
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201312.txt 	0.00012500 	 1.4828633189 	1.4944543222  	 2.4983865761
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201312.txt 	0.00015000 	 1.4831704812 	1.438881243  	 2.6850842481
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201312.txt 	0.00017500 	 1.6685463526 	1.6724781311  	 2.9071657853
../datasets/10min/GBP_USD/fx-spot_GBP_USD_10min_201312.txt 	0.00020000 	 1.7074508806 	1.736759447  	 2.8052631724
../datasets/10min/EUR_GBP/fx-spot_EUR_GBP_10min_201405.txt 	0.00010000 	 1.7366573542 	1.7711315238  	 2.5078322061
../datasets/10min/EUR_GBP/fx-spot_EUR_GBP_10min_201405.txt 	0.00012500 	 1.9186173774 	1.8999456264  	 2.4738744047
../datasets/10min/EUR_GBP/fx-spot_EUR_GBP_10min_201405.txt 	0.00015000 	 1.9526390927 	1.8982121171  	 2.3607176285
../datasets/10min/EUR_GBP/fx-spot_EUR_GBP_10min_201405.txt 	0.00017500 	 2.1870182086 	2.1543832475  	 2.5195010225
../datasets/10min/EUR_GBP/fx-spot_EUR_GBP_10min_201405.txt 	0.00020000 	 2.6346613055 	2.369901619  	 2.4386049285
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201405.txt 	0.00010000 	 1.1741229989 	1.1752847723  	 2.3223584185
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201405.txt 	0.00012500 	 1.2901459921 	1.3078662577  	 2.4415178014
../datasets/10min/EUR_JPY/fx-spot_EUR_JPY_10min_201405.txt 	0.00015000 	 1.2635073806 	1.3304792518  	 2.6314087342
